timestamp,stake_mult,prob_up_BTCUSDT,prob_up_XRPUSDT,prob_up_ETHUSDT,prob_down_BTCUSDT,prob_down_XRPUSDT,prob_down_ETHUSDT,actual_BTCUSDT,actual_XRPUSDT,actual_ETHUSDT,signal_BTCUSDT,signal_XRPUSDT,signal_ETHUSDT,pnl_total,entered_all,bank
2026-01-15 16:00:00+00:00,1.0,0.5100462,0.51219124,0.5168858,0.48995382,0.48780876,0.48311418,-1,-1,-1,0,1,1,-100.0,0,124770.25
2026-01-15 17:00:00+00:00,1.0,0.5060923,0.5106011,0.5244224,0.4939077,0.4893989,0.4755776,-1,-1,-1,0,1,1,-100.0,0,124670.25
2026-01-15 18:00:00+00:00,1.0,0.5195072,0.5175484,0.5256283,0.48049277,0.48245162,0.47437167,-1,-1,1,1,1,1,-55.75,1,124614.5
2026-01-15 19:00:00+00:00,1.0,0.52426696,0.5181806,0.5151694,0.47573304,0.4818194,0.48483062,-1,-1,-1,1,1,1,-150.0,1,124464.5
2026-01-15 20:00:00+00:00,1.0,0.5370274,0.51466244,0.5189591,0.46297258,0.48533756,0.4810409,1,1,1,1,1,1,132.75,1,124597.25
2026-01-15 21:00:00+00:00,1.0,0.5120243,0.50000685,0.5098348,0.48797572,0.49999315,0.49016517,-1,1,1,0,0,1,44.25,0,124641.5
2026-01-15 22:00:00+00:00,1.0,0.52443004,0.49953705,0.5005835,0.47556996,0.50046295,0.49941647,1,1,1,1,0,0,44.25,0,124685.75
2026-01-15 23:00:00+00:00,1.0,0.51790047,0.49959114,0.49675027,0.48209953,0.5004089,0.50324976,1,1,-1,1,0,0,44.25,0,124730.0
2026-01-16 00:00:00+00:00,2.0,0.5094622,0.49761844,0.49939415,0.49053782,0.50238156,0.5006058,1,-1,-1,0,0,0,0.0,0,124730.0
2026-01-16 01:00:00+00:00,2.0,0.5080989,0.50591296,0.49915007,0.4919011,0.49408704,0.50084996,-1,-1,-1,0,0,0,0.0,0,124730.0
2026-01-16 02:00:00+00:00,2.0,0.5096434,0.51022863,0.5136104,0.49035662,0.48977137,0.48638958,-1,-1,-1,0,1,1,-200.0,0,124530.0
2026-01-16 03:00:00+00:00,2.0,0.52065116,0.5098188,0.51744634,0.47934884,0.4901812,0.48255366,-1,-1,-1,1,1,1,-300.0,1,124230.0
2026-01-16 04:00:00+00:00,2.0,0.5359012,0.51076096,0.5255124,0.4640988,0.48923904,0.4744876,1,1,1,1,1,1,265.5,1,124495.5
2026-01-16 05:00:00+00:00,2.0,0.4980081,0.5020683,0.49837175,0.50199187,0.49793172,0.5016283,1,1,1,0,0,0,0.0,0,124495.5
2026-01-16 06:00:00+00:00,2.0,0.49957782,0.50121933,0.49401814,0.5004222,0.49878067,0.50598186,-1,1,-1,0,0,0,0.0,0,124495.5
2026-01-16 07:00:00+00:00,2.0,0.5107372,0.50475544,0.5167073,0.48926282,0.49524456,0.4832927,1,1,1,0,0,1,88.5,0,124584.0
2026-01-16 08:00:00+00:00,2.0,0.49330544,0.49535832,0.49675027,0.50669456,0.50464165,0.50324976,-1,-1,-1,0,0,0,0.0,0,124584.0
2026-01-16 09:00:00+00:00,2.0,0.49981076,0.50677186,0.50315946,0.50018924,0.49322814,0.49684054,-1,-1,-1,0,0,0,0.0,0,124584.0
2026-01-16 10:00:00+00:00,2.0,0.5167052,0.5093479,0.5259107,0.48329479,0.49065208,0.47408932,1,1,1,1,1,1,265.5,1,124849.5
2026-01-16 11:00:00+00:00,2.0,0.49710864,0.5015524,0.51004094,0.50289136,0.4984476,0.48995906,1,-1,1,0,0,1,88.5,0,124938.0
2026-01-16 12:00:00+00:00,2.0,0.51516247,0.5034995,0.51212674,0.48483753,0.4965005,0.48787326,-1,-1,-1,0,0,1,-100.0,0,124838.0
2026-01-16 13:00:00+00:00,2.0,0.5113862,0.50911325,0.50199777,0.48861378,0.49088675,0.49800223,-1,-1,-1,0,1,0,-100.0,0,124738.0
2026-01-16 14:00:00+00:00,2.0,0.5168846,0.51100874,0.5126987,0.48311538,0.48899126,0.4873013,-1,-1,-1,1,1,1,-300.0,1,124438.0
2026-01-16 15:00:00+00:00,2.0,0.5195814,0.5168453,0.5188318,0.48041862,0.4831547,0.4811682,1,1,1,1,1,1,265.5,1,124703.5
2026-01-16 16:00:00+00:00,2.0,0.50051963,0.5113411,0.5022177,0.49948037,0.4886589,0.4977823,1,1,1,0,1,0,88.5,0,124792.0
2026-01-16 17:00:00+00:00,2.0,0.51166856,0.50812167,0.50817734,0.48833144,0.49187833,0.49182266,-1,-1,-1,0,0,0,0.0,0,124792.0
2026-01-16 18:00:00+00:00,2.0,0.5159536,0.50588864,0.5140574,0.4840464,0.49411136,0.4859426,1,1,-1,0,0,1,-100.0,0,124692.0
2026-01-16 19:00:00+00:00,2.0,0.50682926,0.49594405,0.5105841,0.49317074,0.504056,0.48941588,1,1,1,0,0,1,88.5,0,124780.5
2026-01-16 20:00:00+00:00,2.0,0.49555978,0.4893988,0.4883438,0.5044402,0.51060116,0.51165617,-1,-1,1,0,-1,-1,-11.5,0,124769.0
2026-01-16 21:00:00+00:00,2.0,0.4815487,0.49636382,0.49750412,0.51845133,0.5036362,0.5024959,-1,-1,1,-1,0,0,88.5,0,124857.5
2026-01-16 22:00:00+00:00,2.0,0.49449447,0.49780655,0.49486032,0.50550556,0.50219345,0.5051397,1,-1,1,0,0,0,0.0,0,124857.5
2026-01-16 23:00:00+00:00,2.0,0.48509443,0.49723035,0.49486032,0.5149056,0.50276965,0.5051397,-1,-1,-1,0,0,0,0.0,0,124857.5
2026-01-17 00:00:00+00:00,2.0,0.4960261,0.5012513,0.50470185,0.5039739,0.49874872,0.49529815,-1,1,-1,0,0,0,0.0,0,124857.5
2026-01-17 01:00:00+00:00,2.0,0.5071009,0.4927436,0.513089,0.49289912,0.5072564,0.486911,-1,-1,1,0,0,1,88.5,0,124946.0
2026-01-17 02:00:00+00:00,2.0,0.5003503,0.5031756,0.49701175,0.4996497,0.49682438,0.5029882,1,-1,-1,0,0,0,0.0,0,124946.0
2026-01-17 03:00:00+00:00,2.0,0.49506715,0.5086983,0.51057273,0.5049329,0.49130172,0.48942727,-1,1,1,0,1,1,177.0,0,125123.0
2026-01-17 04:00:00+00:00,2.0,0.49514022,0.4919835,0.48190877,0.5048598,0.50801647,0.5180912,1,-1,-1,0,0,-1,88.5,0,125211.5
2026-01-17 05:00:00+00:00,2.0,0.5121094,0.5007724,0.50488716,0.4878906,0.49922758,0.49511284,-1,-1,-1,0,0,0,0.0,0,125211.5
2026-01-17 06:00:00+00:00,2.0,0.5128622,0.5086384,0.5011974,0.4871378,0.49136162,0.4988026,-1,-1,1,0,1,0,-100.0,0,125111.5
2026-01-17 07:00:00+00:00,2.0,0.5090202,0.5121959,0.49929598,0.4909798,0.4878041,0.50070405,1,1,1,0,1,0,88.5,0,125200.0
2026-01-17 08:00:00+00:00,2.0,0.49711454,0.49584296,0.48768526,0.50288546,0.50415707,0.51231474,1,1,1,0,0,-1,-100.0,0,125100.0
2026-01-17 09:00:00+00:00,2.0,0.49701527,0.5064218,0.49108306,0.50298476,0.4935782,0.508917,-1,-1,-1,0,0,0,0.0,0,125100.0
2026-01-17 10:00:00+00:00,2.0,0.5058326,0.51245654,0.49091247,0.4941674,0.48754346,0.50908756,1,1,1,0,1,0,88.5,0,125188.5
2026-01-17 11:00:00+00:00,2.0,0.49370152,0.50291103,0.48519802,0.5062985,0.49708897,0.514802,-1,-1,1,0,0,-1,-100.0,0,125088.5
2026-01-17 12:00:00+00:00,2.0,0.5034679,0.5065335,0.49091923,0.49653208,0.4934665,0.50908077,1,1,1,0,0,0,0.0,0,125088.5
2026-01-17 13:00:00+00:00,2.0,0.49157694,0.49620256,0.48983738,0.5084231,0.5037974,0.5101626,1,1,1,0,0,-1,-100.0,0,124988.5
2026-01-17 14:00:00+00:00,2.0,0.4859784,0.48414114,0.47952637,0.51402164,0.5158589,0.5204736,1,1,1,0,-1,-1,-200.0,0,124788.5
2026-01-17 15:00:00+00:00,2.0,0.47385427,0.48426047,0.47613686,0.5261457,0.51573956,0.52386314,-1,-1,-1,-1,-1,-1,265.5,1,125054.0
2026-01-17 16:00:00+00:00,2.0,0.49438396,0.4966176,0.48751056,0.50561607,0.50338244,0.51248944,1,1,1,0,0,-1,-100.0,0,124954.0
2026-01-17 17:00:00+00:00,2.0,0.4991042,0.49962834,0.4938862,0.5008958,0.5003717,0.50611377,1,-1,-1,0,0,0,0.0,0,124954.0
2026-01-17 18:00:00+00:00,2.0,0.4962291,0.49990347,0.49187574,0.5037709,0.50009656,0.50812423,-1,-1,-1,0,0,0,0.0,0,124954.0
2026-01-17 19:00:00+00:00,2.0,0.5080036,0.49221104,0.49849904,0.4919964,0.50778896,0.50150096,1,-1,1,0,0,0,0.0,0,124954.0
2026-01-17 20:00:00+00:00,2.0,0.49090132,0.5079067,0.49267837,0.50909865,0.49209332,0.5073216,-1,-1,-1,0,0,0,0.0,0,124954.0
2026-01-17 21:00:00+00:00,2.0,0.5121982,0.50306696,0.49948937,0.4878018,0.49693304,0.50051063,-1,-1,-1,0,0,0,0.0,0,124954.0
2026-01-17 22:00:00+00:00,2.0,0.5085985,0.50407076,0.5082279,0.4914015,0.49592924,0.49177212,-1,-1,1,0,0,0,0.0,0,124954.0
2026-01-17 23:00:00+00:00,2.0,0.5142176,0.50419986,0.49310225,0.48578238,0.49580014,0.50689775,-1,-1,-1,0,0,0,0.0,0,124954.0
2026-01-18 00:00:00+00:00,1.0,0.51060164,0.50813687,0.5129795,0.48939836,0.49186313,0.4870205,-1,-1,-1,0,1,1,-100.0,0,124854.0
2026-01-18 01:00:00+00:00,1.0,0.5111086,0.5111226,0.5112556,0.48889142,0.48887742,0.48874438,1,1,1,0,1,1,88.5,0,124942.5
2026-01-18 02:00:00+00:00,1.0,0.5180604,0.5111226,0.4999003,0.4819396,0.48887742,0.50009966,1,1,1,1,1,0,88.5,0,125031.0
2026-01-18 03:00:00+00:00,1.0,0.5098971,0.50384223,0.48787212,0.4901029,0.49615777,0.5121279,-1,-1,-1,0,0,-1,44.25,0,125075.25
2026-01-18 04:00:00+00:00,1.0,0.50926983,0.5074232,0.4894204,0.49073017,0.49257678,0.5105796,1,-1,1,0,0,-1,-50.0,0,125025.25
2026-01-18 05:00:00+00:00,1.0,0.5003154,0.51001114,0.4823106,0.49968457,0.48998886,0.5176894,-1,1,-1,0,1,-1,88.5,0,125113.75
2026-01-18 06:00:00+00:00,1.0,0.49667317,0.50831854,0.49059686,0.50332683,0.49168146,0.5094031,-1,-1,-1,0,1,-1,-5.75,0,125108.0
2026-01-18 07:00:00+00:00,1.0,0.49940407,0.50937027,0.5012078,0.5005959,0.49062973,0.49879217,1,1,1,0,1,0,44.25,0,125152.25
2026-01-18 08:00:00+00:00,1.0,0.48776114,0.5096787,0.47170568,0.51223886,0.49032128,0.5282943,1,1,1,0,1,-1,-5.75,0,125146.5
2026-01-18 09:00:00+00:00,1.0,0.48727548,0.4867225,0.46995592,0.5127245,0.51327753,0.5300441,-1,-1,1,0,-1,-1,-5.75,0,125140.75
2026-01-18 10:00:00+00:00,1.0,0.49327338,0.5091457,0.4689001,0.5067266,0.49085432,0.5310999,-1,-1,-1,0,1,-1,-5.75,0,125135.0
2026-01-18 11:00:00+00:00,1.0,0.48210922,0.5119019,0.48771805,0.5178908,0.48809808,0.51228195,-1,-1,1,-1,1,-1,-55.75,1,125079.25
2026-01-18 12:00:00+00:00,1.0,0.5088245,0.50059325,0.48548794,0.49117547,0.49940675,0.51451206,1,1,1,0,0,-1,-50.0,0,125029.25
2026-01-18 13:00:00+00:00,1.0,0.4896122,0.5024748,0.48277292,0.5103878,0.49752522,0.51722705,-1,-1,-1,0,0,-1,44.25,0,125073.5
2026-01-18 14:00:00+00:00,1.0,0.50453913,0.5048245,0.49130377,0.49546087,0.49517548,0.5086962,1,1,1,0,0,0,0.0,0,125073.5
2026-01-18 15:00:00+00:00,1.0,0.500146,0.5065371,0.4888808,0.49985403,0.49346292,0.5111192,1,-1,-1,0,0,-1,44.25,0,125117.75
2026-01-18 16:00:00+00:00,1.0,0.49725723,0.4964799,0.48381728,0.50274277,0.50352013,0.5161827,1,1,1,0,0,-1,-50.0,0,125067.75
2026-01-18 17:00:00+00:00,1.0,0.49707213,0.50238967,0.49490103,0.5029279,0.49761033,0.50509894,1,1,1,0,0,0,0.0,0,125067.75
2026-01-18 18:00:00+00:00,1.0,0.4825604,0.49157193,0.48028576,0.5174396,0.5084281,0.51971424,-1,-1,-1,-1,-1,-1,132.75,1,125200.5
2026-01-18 19:00:00+00:00,1.0,0.49667105,0.49870446,0.5095315,0.5033289,0.50129557,0.4904685,-1,1,-1,0,0,1,-50.0,0,125150.5
2026-01-18 20:00:00+00:00,1.0,0.501334,0.5042267,0.5103823,0.498666,0.49577332,0.4896177,1,1,1,0,0,1,44.25,0,125194.75
2026-01-18 21:00:00+00:00,1.0,0.48136604,0.49695933,0.50798404,0.51863396,0.5030407,0.49201596,1,1,1,-1,0,0,-50.0,0,125144.75
2026-01-18 22:00:00+00:00,1.0,0.47878137,0.4965448,0.48987398,0.52121866,0.50345516,0.510126,-1,-1,-1,-1,0,-1,88.5,0,125233.25
2026-01-18 23:00:00+00:00,1.0,0.5146766,0.52796805,0.52477276,0.48532343,0.47203195,0.47522724,-1,-1,-1,0,1,1,-100.0,0,125133.25
2026-01-19 01:00:00+00:00,1.0,0.5278226137161255,0.5296979546546936,0.518810510635376,0.4721773862838745,0.4703020453453064,0.481189489364624,-1,1,-1,1,1,1,-55.75,1,125077.5
2026-01-19 02:00:00+00:00,1.0,0.5162566304206848,0.5059666037559509,0.5148345232009888,0.4837433695793152,0.4940333962440491,0.4851654767990112,1,1,1,1,0,1,88.5,0,125166.0
2026-01-19 03:00:00+00:00,1.0,0.5094096064567566,0.4951329529285431,0.4930325746536255,0.4905903935432434,0.5048670768737793,0.5069674253463745,-1,-1,1,0,0,0,0.0,0,125166.0
2026-01-19 04:00:00+00:00,1.0,0.4978224635124206,0.5065851807594299,0.4969015121459961,0.5021775364875793,0.49341481924057,0.5030984878540039,-1,-1,-1,0,0,0,0.0,0,125166.0
2026-01-19 05:00:00+00:00,1.0,0.5173825621604919,0.509620189666748,0.5100464820861816,0.482617437839508,0.4903798103332519,0.4899535179138183,1,1,-1,1,1,1,38.5,1,125204.5
2026-01-19 06:00:00+00:00,1.0,0.5010560154914856,0.5149677395820618,0.519716739654541,0.4989439845085144,0.4850322604179382,0.480283260345459,1,1,1,0,1,1,88.5,0,125293.0
2026-01-19 07:00:00+00:00,1.0,0.4899351000785827,0.5067477226257324,0.4947703778743744,0.5100648999214172,0.4932522773742676,0.5052295923233032,1,1,1,0,0,0,0.0,0,125293.0
2026-01-19 08:00:00+00:00,1.0,0.4870847165584564,0.4880857169628143,0.4957800209522247,0.5129152536392212,0.5119142532348633,0.5042200088500977,-1,1,-1,0,-1,0,-50.0,0,125243.0
2026-01-19 09:00:00+00:00,1.0,0.5053842663764954,0.5022271871566772,0.5026673078536987,0.4946157336235046,0.4977728128433227,0.4973326921463012,1,1,1,0,0,0,0.0,0,125243.0
2026-01-19 10:00:00+00:00,1.0,0.4897399544715881,0.4943405985832214,0.4888952672481537,0.5102600455284119,0.5056594014167786,0.5111047029495239,1,-1,1,0,0,-1,-50.0,0,125193.0
2026-01-19 11:00:00+00:00,1.0,0.5004085898399353,0.5057226419448853,0.4942815899848938,0.4995914101600647,0.4942773580551147,0.5057184100151062,-1,1,1,0,0,0,0.0,0,125193.0
2026-01-19 12:00:00+00:00,1.0,0.5047706365585327,0.5102189779281616,0.4925650954246521,0.4952293634414673,0.4897810220718384,0.5074349045753479,-1,1,-1,0,1,0,44.25,0,125237.25
2026-01-19 13:00:00+00:00,1.0,0.5026634931564331,0.4888818860054016,0.5001761317253113,0.4973365068435669,0.5111181139945984,0.4998238682746887,-1,1,-1,0,-1,0,-50.0,0,125187.25
2026-01-19 14:00:00+00:00,1.0,0.5150325894355774,0.4949153959751129,0.5013617873191833,0.4849674105644226,0.5050846338272095,0.4986382126808166,1,1,1,0,0,0,0.0,0,125187.25
2026-01-19 15:00:00+00:00,1.0,0.4971538484096527,0.4917519688606262,0.4951101541519165,0.5028461217880249,0.5082480311393738,0.5048898458480835,1,1,1,0,-1,0,-50.0,0,125137.25
2026-01-19 16:00:00+00:00,1.0,0.4932032525539398,0.4855714440345764,0.4883787333965301,0.5067967176437378,0.5144285559654236,0.5116212368011475,-1,-1,-1,0,-1,-1,88.5,0,125225.75
2026-01-19 17:00:00+00:00,1.0,0.5009762644767761,0.4862492084503174,0.5056653022766113,0.4990237355232239,0.5137507915496826,0.4943346977233886,-1,-1,-1,0,-1,0,44.25,0,125270.0
2026-01-19 18:00:00+00:00,1.0,0.5051958560943604,0.5070375204086304,0.5146764516830444,0.4948041439056396,0.4929624795913696,0.4853235483169555,1,1,1,0,0,1,44.25,0,125314.25
2026-01-19 19:00:00+00:00,1.0,0.4989644289016723,0.4983178079128265,0.5039754509925842,0.5010355710983276,0.5016821622848511,0.4960245490074157,1,-1,-1,0,0,0,0.0,0,125314.25
2026-01-19 20:00:00+00:00,1.0,0.5077587962150574,0.5104109048843384,0.5070583820343018,0.4922412037849426,0.4895890951156616,0.4929416179656982,-1,-1,-1,0,1,0,-50.0,0,125264.25
2026-01-19 21:00:00+00:00,1.0,0.5124945640563965,0.5089831948280334,0.5187460780143738,0.4875054359436035,0.4910168051719665,0.4812539219856262,-1,-1,-1,0,1,1,-100.0,0,125164.25
2026-01-19 22:00:00+00:00,1.0,0.518988311290741,0.5134065747261047,0.5173850655555725,0.481011688709259,0.4865934252738952,0.4826149344444275,1,1,1,1,1,1,132.75,1,125297.0
2026-01-19 23:00:00+00:00,1.0,0.5152077674865723,0.50099778175354,0.5208911895751953,0.4847922325134277,0.4990022182464599,0.4791088104248047,1,1,-1,0,0,1,-50.0,0,125247.0
2026-01-20 00:00:00+00:00,1.0,0.5154519081115723,0.5004754662513733,0.5180616974830627,0.4845480918884277,0.4995245337486267,0.4819383025169372,-1,-1,1,0,0,1,44.25,0,125291.25
2026-01-20 01:00:00+00:00,1.0,0.4991299211978912,0.5116273760795593,0.4854926466941833,0.5008701086044312,0.4883726239204407,0.5145073533058167,-1,-1,-1,0,1,-1,-5.75,0,125285.5
2026-01-20 02:00:00+00:00,1.0,0.5186015367507935,0.5156302452087402,0.509198009967804,0.4813984632492065,0.4843697547912597,0.490801990032196,-1,-1,-1,1,1,0,-100.0,0,125185.5
2026-01-20 03:00:00+00:00,1.0,0.519785463809967,0.5189017653465271,0.5231976509094238,0.4802145361900329,0.4810982346534729,0.4768023490905761,-1,1,-1,1,1,1,-55.75,1,125129.75
2026-01-20 04:00:00+00:00,1.0,0.5196455121040344,0.5089814066886902,0.5220693945884705,0.4803544878959656,0.4910185933113098,0.4779306054115295,-1,1,-1,1,1,1,-55.75,1,125074.0
2026-01-20 05:00:00+00:00,1.0,0.5187680125236511,0.5043243765830994,0.5026710033416748,0.4812319874763489,0.4956756234169006,0.4973289966583252,-1,-1,-1,1,0,0,-50.0,0,125024.0
2026-01-20 06:00:00+00:00,1.0,0.5245770812034607,0.5139758586883545,0.5217684507369995,0.4754229187965393,0.4860241413116455,0.4782315492630005,1,1,1,1,1,1,132.75,1,125156.75
2026-01-20 07:00:00+00:00,1.0,0.5040721297264099,0.5085893273353577,0.5085999369621277,0.4959278702735901,0.4914106726646423,0.4914000630378723,-1,-1,-1,0,1,0,-50.0,0,125106.75
2026-01-20 08:00:00+00:00,1.0,0.5139992833137512,0.51857990026474,0.5251919627189636,0.4860007166862488,0.48142009973526,0.4748080372810364,-1,-1,-1,0,1,1,-100.0,0,125006.75
2026-01-20 09:00:00+00:00,1.0,0.5236527323722839,0.5293676853179932,0.5247906446456909,0.476347267627716,0.4706323146820068,0.4752093553543091,1,1,1,1,1,1,132.75,1,125139.5
2026-01-20 10:00:00+00:00,1.0,0.5013124942779541,0.510553777217865,0.5036495923995972,0.4986875057220459,0.489446222782135,0.4963504076004028,-1,-1,1,0,1,0,-50.0,0,125089.5
2026-01-20 11:00:00+00:00,1.0,0.5216649770736694,0.506716787815094,0.4962389469146728,0.4783350229263305,0.493283212184906,0.5037610530853271,1,1,1,1,0,0,44.25,0,125133.75
2026-01-20 12:00:00+00:00,1.0,0.4964553415775299,0.4961560666561126,0.4973805248737335,0.5035446882247925,0.5038439035415649,0.5026195049285889,-1,-1,-1,0,0,0,0.0,0,125133.75
2026-01-20 13:00:00+00:00,1.0,0.5088724493980408,0.5096375346183777,0.5181053876876831,0.4911275506019592,0.4903624653816223,0.4818946123123169,-1,1,-1,0,1,1,-5.75,0,125128.0
2026-01-20 14:00:00+00:00,1.0,0.5153300762176514,0.5044448971748352,0.5179858207702637,0.4846699237823486,0.4955551028251648,0.4820141792297363,1,-1,-1,0,0,1,-50.0,0,125078.0
2026-01-20 15:00:00+00:00,1.0,0.5109452605247498,0.5086274743080139,0.5127902626991272,0.4890547394752502,0.4913725256919861,0.4872097373008728,-1,-1,-1,0,1,1,-100.0,0,124978.0
2026-01-20 16:00:00+00:00,1.0,0.5232786536216736,0.5208359360694885,0.5265332460403442,0.4767213463783264,0.4791640639305115,0.4734667539596557,-1,-1,-1,1,1,1,-150.0,1,124828.0
