timestamp,source,stake_mult,min_conf,prob_up_BTCUSDT,prob_up_XRPUSDT,prob_up_ETHUSDT,prob_down_BTCUSDT,prob_down_XRPUSDT,prob_down_ETHUSDT,base_sig_BTCUSDT,base_sig_XRPUSDT,base_sig_ETHUSDT,actual_BTCUSDT,actual_XRPUSDT,actual_ETHUSDT,signal_BTCUSDT,signal_XRPUSDT,signal_ETHUSDT,pnl_BTCUSDT,pnl_XRPUSDT,pnl_ETHUSDT,pnl_total,entered_all,bank
2025-11-18 13:00:00+00:00,oot,1.0,0.014,0.4913660883903503,0.4992511868476867,0.4901968240737915,0.5086339116096497,0.5007488131523132,0.5098031759262085,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 14:00:00+00:00,oot,1.0,0.014,0.4824320673942566,0.4992511868476867,0.4905700087547302,0.5175679326057434,0.5007488131523132,0.5094299912452698,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 15:00:00+00:00,oot,1.0,0.014,0.4930457770824432,0.4992511868476867,0.4932725727558136,0.5069541931152344,0.5007488131523132,0.5067274570465088,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 16:00:00+00:00,oot,1.0,0.014,0.4811259508132934,0.4992511868476867,0.4881066083908081,0.5188740491867065,0.5007488131523132,0.5118933916091919,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 17:00:00+00:00,oot,1.0,999.0,0.4930457770824432,0.4992511868476867,0.498331069946289,0.5069541931152344,0.5007488131523132,0.5016689300537109,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 18:00:00+00:00,oot,1.0,999.0,0.4807024598121643,0.4992511868476867,0.498331069946289,0.5192975401878357,0.5007488131523132,0.5016689300537109,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 19:00:00+00:00,oot,1.0,0.014,0.5074275732040405,0.497234582901001,0.5237636566162109,0.4925724267959595,0.502765417098999,0.476236343383789,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 20:00:00+00:00,oot,1.0,0.014,0.4892071485519409,0.494703859090805,0.4839378595352173,0.5107928514480591,0.5052961111068726,0.5160621404647827,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 21:00:00+00:00,oot,1.0,999.0,0.5117197632789612,0.4979526400566101,0.4699373841285705,0.4882802367210388,0.5020473599433899,0.5300626158714294,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 22:00:00+00:00,oot,1.0,0.008,0.4896348416805267,0.497234582901001,0.4934625029563904,0.5103651285171509,0.502765417098999,0.5065374970436096,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-18 23:00:00+00:00,oot,1.0,0.008,0.4774277508258819,0.497234582901001,0.5034046173095703,0.5225722789764404,0.502765417098999,0.4965953826904297,0,-1,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 00:00:00+00:00,oot,0.5,0.014,0.493809163570404,0.494703859090805,0.5146504640579224,0.506190836429596,0.5052961111068726,0.4853495359420776,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 01:00:00+00:00,oot,0.5,999.0,0.5057159066200256,0.494703859090805,0.4956971704959869,0.4942840933799743,0.5052961111068726,0.5043028593063354,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 02:00:00+00:00,oot,0.5,0.014,0.493809163570404,0.494703859090805,0.4984817206859588,0.506190836429596,0.5052961111068726,0.5015182495117188,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 03:00:00+00:00,oot,0.5,0.014,0.5323147177696228,0.4979526400566101,0.5276450514793396,0.4676852822303772,0.5020473599433899,0.4723549485206604,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 04:00:00+00:00,oot,0.5,999.0,0.5521875619888306,0.5034475326538086,0.5452920794487,0.4478124380111694,0.4965524673461914,0.4547079205513,0,1,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 05:00:00+00:00,oot,0.5,0.014,0.5494126081466675,0.5034475326538086,0.5674350261688232,0.4505873918533325,0.4965524673461914,0.4325649738311767,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 06:00:00+00:00,oot,0.5,0.014,0.493809163570404,0.4992511868476867,0.5190720558166504,0.506190836429596,0.5007488131523132,0.4809279441833496,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 07:00:00+00:00,oot,0.5,0.014,0.4938279390335083,0.4960558414459228,0.5019015669822693,0.5061720609664917,0.5039441585540771,0.4980984330177307,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 08:00:00+00:00,oot,0.5,0.014,0.4955409169197082,0.4979526400566101,0.5037627816200256,0.5044590830802917,0.5020473599433899,0.4962372183799743,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 09:00:00+00:00,oot,0.5,0.014,0.4953945577144623,0.4979526400566101,0.4708720445632934,0.5046054124832153,0.5020473599433899,0.5291279554367065,0,0,0,-1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 10:00:00+00:00,oot,0.5,0.014,0.511463463306427,0.4997407495975494,0.4820524752140045,0.488536536693573,0.500259280204773,0.5179475545883179,0,1,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 11:00:00+00:00,oot,0.5,999.0,0.4982481896877289,0.4979526400566101,0.5039328336715698,0.5017517805099487,0.5020473599433899,0.4960671663284302,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 12:00:00+00:00,oot,0.5,999.0,0.4780467748641968,0.4992511868476867,0.5051602721214294,0.5219532251358032,0.5007488131523132,0.4948397278785705,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 13:00:00+00:00,oot,0.5,0.014,0.5225833058357239,0.4979526400566101,0.5334881544113159,0.4774166941642761,0.5020473599433899,0.4665118455886841,0,0,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 14:00:00+00:00,oot,0.5,0.014,0.4979737102985382,0.4960558414459228,0.5059525370597839,0.5020263195037842,0.5039441585540771,0.494047462940216,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32010.37
2025-11-19 15:00:00+00:00,oot,0.5,0.014,0.546795129776001,0.5034475326538086,0.5793677568435669,0.453204870223999,0.4965524673461914,0.4206322431564331,1,1,0,-1,-1,-1,1,0,0,-65.0,0.0,0.0,-65.0,0,31945.37
2025-11-19 16:00:00+00:00,oot,0.5,0.014,0.5494126081466675,0.5034475326538086,0.5909431576728821,0.4505873918533325,0.4965524673461914,0.4090568423271179,1,1,0,-1,-1,-1,1,0,0,-65.0,0.0,0.0,-65.0,0,31880.37
2025-11-19 17:00:00+00:00,oot,0.5,999.0,0.5494126081466675,0.5034475326538086,0.5761149525642395,0.4505873918533325,0.4965524673461914,0.4238850474357605,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31880.37
2025-11-19 18:00:00+00:00,oot,0.5,999.0,0.5494126081466675,0.5034475326538086,0.5761149525642395,0.4505873918533325,0.4965524673461914,0.4238850474357605,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31880.37
2025-11-19 19:00:00+00:00,oot,0.5,0.014,0.5494126081466675,0.5034475326538086,0.5851715803146362,0.4505873918533325,0.4965524673461914,0.4148284196853637,1,1,0,1,1,1,1,0,0,57.525,0.0,0.0,57.525,0,31937.9
2025-11-19 20:00:00+00:00,oot,0.5,0.014,0.4953982830047607,0.497234582901001,0.5030270218849182,0.5046017169952393,0.502765417098999,0.4969729781150818,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-19 21:00:00+00:00,oot,0.5,999.0,0.4912736117839813,0.497234582901001,0.4995550811290741,0.5087263584136963,0.502765417098999,0.5004448890686035,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-19 22:00:00+00:00,oot,0.5,0.008,0.501465380191803,0.497234582901001,0.5097805857658386,0.498534619808197,0.502765417098999,0.4902194142341614,0,-1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-19 23:00:00+00:00,oot,0.5,0.008,0.4979347884654999,0.497234582901001,0.5137064456939697,0.5020651817321777,0.502765417098999,0.4862935543060303,0,-1,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 00:00:00+00:00,oot,1.0,0.014,0.4892071485519409,0.497234582901001,0.4999046623706817,0.5107928514480591,0.502765417098999,0.5000953674316406,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 01:00:00+00:00,oot,1.0,999.0,0.465682715177536,0.4960558414459228,0.4792415797710418,0.5343172550201416,0.5039441585540771,0.5207583904266357,0,0,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 02:00:00+00:00,oot,1.0,0.014,0.4896348416805267,0.497234582901001,0.4885339736938476,0.5103651285171509,0.502765417098999,0.5114660263061523,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 03:00:00+00:00,oot,1.0,0.014,0.4792155027389526,0.4960558414459228,0.4730297923088074,0.5207844972610474,0.5039441585540771,0.5269702076911926,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 04:00:00+00:00,oot,1.0,999.0,0.4526484608650207,0.4960558414459228,0.4231076240539551,0.5473515391349792,0.5039441585540771,0.5768923759460449,-1,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 05:00:00+00:00,oot,1.0,0.014,0.4811297059059143,0.497234582901001,0.5031313896179199,0.5188702940940857,0.502765417098999,0.4968686103820801,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 06:00:00+00:00,oot,1.0,0.014,0.5099614262580872,0.4979526400566101,0.5079639554023743,0.4900385737419128,0.5020473599433899,0.4920360445976257,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 07:00:00+00:00,oot,1.0,0.014,0.4779411554336548,0.4992511868476867,0.5073009133338928,0.5220588445663452,0.5007488131523132,0.4926990866661072,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 08:00:00+00:00,oot,1.0,0.014,0.4909384250640869,0.494703859090805,0.4843258559703827,0.5090615749359131,0.5052961111068726,0.5156741142272949,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 09:00:00+00:00,oot,1.0,0.014,0.5122522115707397,0.494703859090805,0.5117917656898499,0.4877477884292602,0.5052961111068726,0.4882082343101501,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 10:00:00+00:00,oot,1.0,0.014,0.5108722448348999,0.494703859090805,0.5074816346168518,0.4891277551651001,0.5052961111068726,0.4925183653831482,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 11:00:00+00:00,oot,1.0,999.0,0.4909384250640869,0.4992511868476867,0.4801923632621765,0.5090615749359131,0.5007488131523132,0.5198076367378235,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 12:00:00+00:00,oot,1.0,999.0,0.4738809168338775,0.4992511868476867,0.476520299911499,0.5261191129684448,0.5007488131523132,0.523479700088501,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 13:00:00+00:00,oot,1.0,0.014,0.5108722448348999,0.4992511868476867,0.5106351971626282,0.4891277551651001,0.5007488131523132,0.4893648028373718,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 14:00:00+00:00,oot,1.0,0.014,0.5150539875030518,0.4979526400566101,0.5056999325752258,0.4849460124969482,0.5020473599433899,0.4943000674247741,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31937.9
2025-11-20 15:00:00+00:00,oot,1.0,0.014,0.5389291644096375,0.5034475326538086,0.5675800442695618,0.4610708355903625,0.4965524673461914,0.4324199557304382,1,1,0,-1,-1,-1,1,0,0,-130.0,0.0,0.0,-130.0,0,31807.9
2025-11-20 16:00:00+00:00,oot,1.0,0.014,0.546946108341217,0.5034475326538086,0.5850117206573486,0.4530538916587829,0.4965524673461914,0.4149882793426513,1,1,0,-1,-1,-1,1,0,0,-130.0,0.0,0.0,-130.0,0,31677.9
2025-11-20 17:00:00+00:00,oot,1.0,999.0,0.5415539741516113,0.5034475326538086,0.56724613904953,0.4584460258483886,0.4965524673461914,0.4327538609504699,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31677.9
2025-11-20 18:00:00+00:00,oot,1.0,999.0,0.546946108341217,0.5034475326538086,0.5809842944145203,0.4530538916587829,0.4965524673461914,0.4190157055854797,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31677.9
2025-11-20 19:00:00+00:00,oot,1.0,0.014,0.5279406309127808,0.5034475326538086,0.4732305705547333,0.4720593690872192,0.4965524673461914,0.5267693996429443,1,1,0,-1,-1,-1,1,0,0,-130.0,0.0,0.0,-130.0,0,31547.9
2025-11-20 20:00:00+00:00,oot,1.0,0.014,0.5112128257751465,0.4979526400566101,0.4803617000579834,0.4887871742248535,0.5020473599433899,0.5196382999420166,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31547.9
2025-11-20 21:00:00+00:00,oot,1.0,999.0,0.4807024598121643,0.497234582901001,0.4848891794681549,0.5192975401878357,0.502765417098999,0.5151108503341675,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31547.9
2025-11-20 22:00:00+00:00,oot,1.0,0.008,0.4896348416805267,0.497234582901001,0.4822368919849396,0.5103651285171509,0.502765417098999,0.5177631378173828,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31547.9
2025-11-20 23:00:00+00:00,oot,1.0,0.008,0.5099614262580872,0.4979526400566101,0.5187874436378479,0.4900385737419128,0.5020473599433899,0.4812125563621521,1,1,1,1,1,1,1,0,1,68.80810454964637,0.0,115.05,183.85810454964638,0,31731.76
2025-11-21 00:00:00+00:00,oot,2.0,0.014,0.4892071485519409,0.494703859090805,0.4990564584732055,0.5107928514480591,0.5052961111068726,0.5009435415267944,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31731.76
2025-11-21 01:00:00+00:00,oot,2.0,999.0,0.4933518767356872,0.494703859090805,0.509003758430481,0.5066481232643127,0.5052961111068726,0.490996241569519,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31731.76
2025-11-21 02:00:00+00:00,oot,2.0,0.014,0.5642099976539612,0.5034475326538086,0.580565869808197,0.4357900023460388,0.4965524673461914,0.419434130191803,1,1,0,1,1,1,1,0,0,230.1,0.0,0.0,230.1,0,31961.86
2025-11-21 03:00:00+00:00,oot,2.0,0.014,0.5122767686843872,0.4979526400566101,0.5358866453170776,0.4877232313156128,0.5020473599433899,0.4641133546829223,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31961.86
2025-11-21 04:00:00+00:00,oot,2.0,999.0,0.5075192451477051,0.497234582901001,0.5103381872177124,0.4924807548522949,0.502765417098999,0.4896618127822876,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31961.86
2025-11-21 05:00:00+00:00,oot,2.0,0.014,0.5407710671424866,0.5034475326538086,0.5478922128677368,0.4592289328575134,0.4965524673461914,0.4521077871322632,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31961.86
2025-11-21 06:00:00+00:00,oot,2.0,0.014,0.5588173866271973,0.5034475326538086,0.5484299659729004,0.4411826133728027,0.4965524673461914,0.4515700340270996,1,1,0,-1,-1,-1,1,0,0,-260.0,0.0,0.0,-260.0,0,31701.86
2025-11-21 07:00:00+00:00,oot,2.0,0.014,0.5515291094779968,0.5034475326538086,0.5700733661651611,0.4484708905220032,0.4965524673461914,0.4299266338348388,0,1,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31701.86
2025-11-21 08:00:00+00:00,oot,2.0,0.014,0.5539187788963318,0.5034475326538086,0.5349281430244446,0.4460812211036682,0.4965524673461914,0.4650718569755554,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31701.86
2025-11-21 09:00:00+00:00,oot,2.0,0.014,0.5381455421447754,0.5034475326538086,0.5471692085266113,0.4618544578552246,0.4965524673461914,0.4528307914733886,1,1,0,1,-1,1,1,0,0,230.1,0.0,0.0,230.1,0,31931.96
2025-11-21 10:00:00+00:00,oot,2.0,0.014,0.5375565886497498,0.4997407495975494,0.5591211915016174,0.4624434113502502,0.500259280204773,0.4408788084983825,0,1,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 11:00:00+00:00,oot,2.0,999.0,0.5669656991958618,0.5034475326538086,0.5268065333366394,0.4330343008041382,0.4965524673461914,0.4731934666633606,1,1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 12:00:00+00:00,oot,2.0,999.0,0.4763767719268799,0.4992511868476867,0.4790036082267761,0.5236232280731201,0.5007488131523132,0.5209963917732239,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 13:00:00+00:00,oot,2.0,0.014,0.4913660883903503,0.4992511868476867,0.4790036082267761,0.5086339116096497,0.5007488131523132,0.5209963917732239,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 14:00:00+00:00,oot,2.0,0.014,0.4828594028949737,0.4992511868476867,0.4743234813213348,0.5171406269073486,0.5007488131523132,0.5256764888763428,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 15:00:00+00:00,oot,2.0,0.014,0.5239542126655579,0.4997407495975494,0.5360720157623291,0.4760457873344421,0.500259280204773,0.4639279842376709,0,1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 16:00:00+00:00,oot,2.0,0.014,0.4824320673942566,0.494703859090805,0.4554683268070221,0.5175679326057434,0.5052961111068726,0.5445317029953003,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 17:00:00+00:00,oot,2.0,999.0,0.4913660883903503,0.4992511868476867,0.4793714880943298,0.5086339116096497,0.5007488131523132,0.5206285119056702,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 18:00:00+00:00,oot,2.0,999.0,0.4807024598121643,0.4992511868476867,0.4900662004947662,0.5192975401878357,0.5007488131523132,0.5099338293075562,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31931.96
2025-11-21 19:00:00+00:00,oot,2.0,0.014,0.5241910219192505,0.4979526400566101,0.5089913010597229,0.4758089780807495,0.5020473599433899,0.4910086989402771,1,0,0,1,-1,-1,1,0,0,230.1,0.0,0.0,230.1,0,32162.06
2025-11-21 20:00:00+00:00,oot,2.0,0.014,0.5099614262580872,0.4979526400566101,0.5089913010597229,0.4900385737419128,0.5020473599433899,0.4910086989402771,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32162.06
2025-11-21 21:00:00+00:00,oot,2.0,999.0,0.4892071485519409,0.497234582901001,0.4907332062721252,0.5107928514480591,0.502765417098999,0.5092667937278748,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32162.06
2025-11-21 22:00:00+00:00,oot,2.0,0.008,0.5099614262580872,0.4979526400566101,0.5167516469955444,0.4900385737419128,0.5020473599433899,0.4832483530044555,0,1,1,1,1,1,0,0,1,0.0,0.0,215.73769868373873,215.73769868373873,0,32377.79
2025-11-21 23:00:00+00:00,oot,2.0,0.008,0.4856787919998169,0.497234582901001,0.4948672652244568,0.5143212080001831,0.502765417098999,0.5051327347755432,0,-1,0,-1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,32377.79
2025-11-22 00:00:00+00:00,oot,1.5,0.014,0.5111735463142395,0.494703859090805,0.4694266319274902,0.4888264536857605,0.5052961111068726,0.5305733680725098,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32377.79
2025-11-22 01:00:00+00:00,oot,1.5,999.0,0.4856787919998169,0.497234582901001,0.5105976462364197,0.5143212080001831,0.502765417098999,0.4894023537635803,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32377.79
2025-11-22 02:00:00+00:00,oot,1.5,0.014,0.5093882083892822,0.4979526400566101,0.5041722059249878,0.4906117916107178,0.5020473599433899,0.4958277940750122,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32377.79
2025-11-22 03:00:00+00:00,oot,1.5,0.014,0.5572018623352051,0.5034475326538086,0.5521281361579895,0.4427981376647949,0.4965524673461914,0.4478718638420105,1,1,0,-1,-1,-1,1,0,0,-195.0,0.0,0.0,-195.0,0,32182.79
2025-11-22 04:00:00+00:00,oot,1.5,999.0,0.5334537625312805,0.4979526400566101,0.5088897943496704,0.4665462374687195,0.5020473599433899,0.4911102056503296,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32182.79
2025-11-22 05:00:00+00:00,oot,1.5,0.014,0.5264101028442383,0.4979526400566101,0.5233963131904602,0.4735898971557617,0.5020473599433899,0.4766036868095398,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32182.79
2025-11-22 06:00:00+00:00,oot,1.5,0.014,0.4814445078372955,0.494703859090805,0.4662705361843109,0.5185555219650269,0.5052961111068726,0.5337294340133667,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32182.79
2025-11-22 07:00:00+00:00,oot,1.5,0.014,0.4913660883903503,0.4992511868476867,0.5034471154212952,0.5086339116096497,0.5007488131523132,0.4965528845787048,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32182.79
2025-11-22 08:00:00+00:00,oot,1.5,0.014,0.5599672198295593,0.5034475326538086,0.5536980032920837,0.4400327801704407,0.4965524673461914,0.4463019967079162,1,1,0,-1,-1,-1,1,0,0,-195.0,0.0,0.0,-195.0,0,31987.79
2025-11-22 09:00:00+00:00,oot,1.5,0.014,0.5423409938812256,0.5034475326538086,0.5339237451553345,0.4576590061187744,0.4965524673461914,0.4660762548446655,1,1,0,-1,-1,-1,1,0,0,-195.0,0.0,0.0,-195.0,0,31792.79
2025-11-22 10:00:00+00:00,oot,1.5,0.014,0.5668139457702637,0.5034475326538086,0.563044011592865,0.4331860542297363,0.4965524673461914,0.436955988407135,1,1,0,1,1,1,1,0,0,172.575,0.0,0.0,172.575,0,31965.37
2025-11-22 11:00:00+00:00,oot,1.5,999.0,0.4828594028949737,0.4992511868476867,0.4926667511463165,0.5171406269073486,0.5007488131523132,0.5073332786560059,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31965.37
2025-11-22 12:00:00+00:00,oot,1.5,999.0,0.4836538732051849,0.4979526400566101,0.4931279122829437,0.5163460969924927,0.5020473599433899,0.5068720579147339,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,31965.37
2025-11-22 13:00:00+00:00,oot,1.5,0.014,0.5545929074287415,0.5034475326538086,0.5512140393257141,0.4454070925712585,0.4965524673461914,0.4487859606742859,1,1,0,1,1,1,1,0,0,172.575,0.0,0.0,172.575,0,32137.94
2025-11-22 14:00:00+00:00,oot,1.5,0.014,0.4929944276809692,0.4992511868476867,0.4902412295341491,0.5070055723190308,0.5007488131523132,0.5097587704658508,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 15:00:00+00:00,oot,1.5,0.014,0.4913660883903503,0.4992511868476867,0.4926667511463165,0.5086339116096497,0.5007488131523132,0.5073332786560059,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 16:00:00+00:00,oot,1.5,0.014,0.4828594028949737,0.4992511868476867,0.4952990114688873,0.5171406269073486,0.5007488131523132,0.5047010183334351,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 17:00:00+00:00,oot,1.5,999.0,0.4909384250640869,0.4992511868476867,0.5054383873939514,0.5090615749359131,0.5007488131523132,0.4945616126060486,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 18:00:00+00:00,oot,1.5,999.0,0.4913142323493957,0.4992511868476867,0.5055253505706787,0.5086857676506042,0.5007488131523132,0.4944746494293213,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 19:00:00+00:00,oot,1.5,0.014,0.4892071485519409,0.497234582901001,0.5018310546875,0.5107928514480591,0.502765417098999,0.4981689453125,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,32137.94
2025-11-22 20:00:00+00:00,oot,1.5,0.014,0.5345094799995422,0.4979526400566101,0.5362850427627563,0.4654905200004577,0.5020473599433899,0.4637149572372436,1,0,0,-1,1,1,1,0,0,-195.0,0.0,0.0,-195.0,0,31942.94
2025-11-22 21:00:00+00:00,oot,1.5,999.0,0.4807024598121643,0.497234582901001,0.5079110860824585,0.5192975401878357,0.502765417098999,0.4920889139175415,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,31942.94
2025-11-22 22:00:00+00:00,oot,1.5,0.008,0.4676466286182403,0.4913976490497589,0.4448035061359405,0.532353401184082,0.5086023807525635,0.5551965236663818,-1,-1,-1,-1,-1,-1,-1,-1,-1,172.575,87.9706036992073,172.575,433.12060369920727,1,32376.06
2025-11-22 23:00:00+00:00,oot,1.5,0.008,0.4769543409347534,0.494703859090805,0.4783707559108734,0.5230456590652466,0.5052961111068726,0.5216292142868042,0,-1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32376.06
2025-11-23 00:00:00+00:00,oot,2.0,0.014,0.4856787919998169,0.497234582901001,0.5054694414138794,0.5143212080001831,0.502765417098999,0.4945305585861206,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32376.06
2025-11-23 01:00:00+00:00,oot,2.0,999.0,0.455483466386795,0.4913976490497589,0.4060710370540619,0.5445165634155273,0.5086023807525635,0.5939289331436157,-1,-1,-1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,32376.06
2025-11-23 02:00:00+00:00,oot,2.0,0.014,0.4308807849884033,0.4960558414459228,0.4348503649234772,0.5691192150115967,0.5039441585540771,0.5651496648788452,-1,0,0,1,-1,1,-1,0,0,-260.0,0.0,0.0,-260.0,0,32116.06
